,CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Income
66178,48453000803,Texas,Travis,1,2429,975,0,135,0.0555784,0,1,0,0,0,1,16.0,58594,0,1,0,1,0,0,0,0,200.2338739,1231.5797109999999,200.2338739,63.396931,538.4034359,63.396931,1231.5797109999999,0.507031581,538.4034359,0.221656417,180.91882900000002,0.074482844,100.6137517,0.041421882,713.9520107000001,0.29392837,333.509214,0.13730309300000001,27.71569598,0.011410331999999999,0.0,0.0,18.54843678,0.007636244,137.8543539,0.056753542000000004,318.1490756,0.130979447,47.71425982,0.048937702,68.38196425,0.070135348,200.2338739,0.082434695,63.396931,0.026100013,18.6228615,0.0076668840000000005,4.811430871000001,0.001980828,167.66569850000002,0.069026636,13.74382997,0.005658226,5.99999997,0.002470152,0.0,0.0,2.8243440389999996,0.00116276,10.00000009,0.004116921,37.28446275,0.015349716999999999,6.420659295,0.0065852919999999995,13.07024937,0.013405384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001,346,178,1360,616,49,1,35,368,691,91,131,0
66179,48453000804,Texas,Travis,1,2295,909,0,2,0.0008715,1,1,1,1,1,1,43.2,30625,1,1,1,1,1,0,0,1,513.6013747999999,2094.498109,513.6013747999999,220.811991,1187.4291779999999,220.811991,2094.498109,0.9126353420000001,1187.4291779999999,0.517398334,546.5243558,0.23813697399999997,170.99236000000002,0.074506475,873.3925078999999,0.380563184,641.3961577,0.27947545,19.00000007,0.008278866999999999,0.0,0.0,51.97992911,0.022649207,508.7295227,0.221668637,879.6030511,0.38326930299999995,229.8548594,0.252865632,376.3149484,0.41398784200000005,513.6013747999999,0.22379144899999998,220.811991,0.096214375,92.7292547,0.040404904,29.6954565,0.012939197,276.83153280000005,0.120623762,127.39841709999999,0.055511292999999996,7.887965887999999,0.003437022,0.0,0.0,3.594275676,0.001566133,97.88918288,0.042653239,167.1161164,0.07281748,40.1714679,0.044193034000000006,97.32824385,0.107071775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447,604,185,967,677,20,0,57,574,993,287,444,0
66180,48453000901,Texas,Travis,1,2027,791,0,245,0.1208683,1,1,1,0,0,1,20.1,44773,1,1,1,1,1,0,0,0,747.579288,1562.496776,747.579288,254.87595180000002,595.7432092,254.87595180000002,1562.496776,0.77084202,595.7432092,0.293903902,226.1111887,0.111549674,98.3045599,0.048497563,862.5957268999999,0.425552899,438.11707580000007,0.216140639,31.16357853,0.015374236999999999,0.0,0.0,14.00000004,0.006906759,216.6203812,0.10686748,582.5065557,0.287373732,65.95300622,0.083379275,63.50757879,0.08028771,747.579288,0.3688107,254.87595180000002,0.12574047900000002,104.6153354,0.05161092,53.07580578,0.026184412999999997,564.4367911,0.278459196,67.23452412,0.033169474,28.19129789,0.013907892,0.0,0.0,5.5747475920000005,0.002750245,82.14190866,0.040523882000000004,283.85513530000003,0.140037067,45.78751999,0.057885612999999995,40.37447576,0.051042320999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794,320,130,1132,483,38,2,20,352,862,78,84,0
66181,48453000902,Texas,Travis,1,5413,1926,0,185,0.034177,0,1,0,1,1,1,30.2,36148,0,1,0,1,0,0,0,1,487.02250210000005,3026.31873,487.02250210000005,246.94098390000002,1625.3411609999998,246.94098390000002,3026.31873,0.559083453,1625.3411609999998,0.300266241,812.117803,0.150031,214.4963219,0.039626145,1655.589974,0.30585442,319.7051934,0.059062478,27.853799900000002,0.005145723,0.0,0.0,53.83741027,0.009945947,969.3323488,0.179074884,2027.751957,0.374607788,198.19744719999997,0.102906255,341.4933458,0.177307033,487.02250210000005,0.08997275099999999,246.94098390000002,0.045619985999999994,94.72389016,0.017499333,45.37781345,0.008383116999999999,334.34983470000003,0.061767935,10.96153246,0.002025038,5.999999881,0.001108443,0.0,0.0,4.0,0.000738962,131.711136,0.024332372999999997,314.01016469999996,0.058010375999999995,33.67766912,0.01748581,58.45598791,0.03035098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593,1402,482,3049,427,49,0,84,1804,3902,277,581,0
66182,48453001000,Texas,Travis,1,3656,1501,0,76,0.0207877,1,1,1,1,1,1,22.5,47250,1,1,1,1,1,0,0,1,1183.786333,3655.9999840000005,1183.786333,529.720497,1410.1436039999999,529.720497,3655.9999840000005,0.9999999959999999,1410.1436039999999,0.385706675,596.9999982,0.163293216,585.9999964,0.16028446300000002,2426.999989,0.66384026,96.99999916,0.026531727999999997,39.00000007,0.010667396,1.9999999590000002,0.000547046,47.00000043,0.01285558,1043.999992,0.285557985,2395.000003,0.6550875279999999,307.7872021,0.205054765,224.7591144,0.149739583,1183.786333,0.32379276100000004,529.720497,0.144890727,173.5342857,0.047465614,215.3991107,0.058916605999999996,852.7493593,0.233246542,20.61111355,0.0056376130000000005,11.61850844,0.0031779290000000003,0.940767109,0.00025732099999999997,13.22638476,0.00361772,284.64019360000003,0.077855633,726.2166319,0.198636934,136.643333,0.091034865,82.12228396,0.054711715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512,597,586,2427,97,39,2,47,1044,2395,339,230,0
66183,48453001100,Texas,Travis,1,5512,3113,0,1080,0.1959361,0,0,0,0,1,0,13.6,250000,0,1,0,1,0,0,0,1,298.3728223,2813.045697,298.3728223,90.79793692,635.7751707,90.79793692,2813.045697,0.510349364,635.7751707,0.115343826,86.82755929,0.01575246,242.24134159999997,0.043947994000000004,2139.135194,0.388086936,342.96337400000004,0.062221222,105.2413377,0.019093131,0.0,0.0,27.00000017,0.004898404,198.7058001,0.036049673,480.65511799999996,0.08720158199999999,230.9975383,0.074204156,55.66033882,0.017879967,298.3728223,0.054131499000000007,90.79793692,0.016472775,8.699415757999999,0.0015782679999999999,71.88382986,0.013041333,264.6730256,0.048017603,3.3366902919999997,0.00060535,17.02884062,0.003089412,0.0,0.0,0.545124508,9.88978e-05,12.78914995,0.002320238,42.38706791,0.007689962,39.1689955,0.012582395,7.222123064,0.002319988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890,193,325,4450,461,282,0,36,283,806,327,114,0
66184,48453001200,Texas,Travis,1,3836,2426,0,5,0.0013034000000000001,0,0,0,0,0,0,8.7,104120,0,0,0,0,0,0,0,0,0.0,285.23619560000003,0.0,0.0,81.54385338,0.0,285.23619560000003,0.074357715,81.54385338,0.021257522,36.36847978,0.009480834,16.43346391,0.00428401,239.3641756,0.06239942,7.152941844,0.001864688,21.99691477,0.005734336,0.5189002389999999,0.000135271,0.94549915,0.00024648,15.25776543,0.00397752,25.62540773,0.006680241999999999,12.02707245,0.004957573,1.643473571,0.000677442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008,296,230,3262,64,307,4,16,183,360,131,30,0
66185,48453001303,Texas,Travis,1,2871,1611,0,47,0.016370600000000003,0,0,0,0,1,0,11.1,108589,1,1,1,1,1,0,0,1,1090.463665,2525.2305100000003,1090.463665,210.9345509,528.0770793,210.9345509,2525.2305100000003,0.879564789,528.0770793,0.183934894,299.7867037,0.104418915,200.8222988,0.06994855400000001,2297.053919,0.8000884429999999,45.26902772,0.015767686,48.1889354,0.016784721000000002,0.9999999829999999,0.00034831099999999997,16.6917863,0.005813928,117.0268324,0.040761697,238.1731835,0.082958267,118.89656640000001,0.073802959,62.27999349,0.038659214,1090.463665,0.379820155,210.9345509,0.07347076,137.16326919999997,0.047775433,92.69790528,0.032287672,996.0695481,0.346941675,21.76159884,0.0075797980000000004,17.88961512,0.006231144,0.0,0.0,7.909869361,0.0027550920000000002,46.83302974,0.016312445,111.2223413,0.038739931,37.29310248,0.023149039,25.73362304,0.015973695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,320,211,2593,53,69,2,17,137,273,132,72,0
66186,48453001304,Texas,Travis,1,3614,1910,0,4,0.0011068,0,0,0,0,0,0,8.6,97500,1,1,1,1,1,0,0,0,2576.208285,3614.0,2576.208285,565.495278,802.6585656000001,565.495278,3614.0,1.0,802.6585656000001,0.222097002,535.9999998,0.148312119,227.00000079999998,0.06281129,3224.00001,0.892086334,77.00000065,0.021306032000000003,56.9999997,0.015771998,0.0,0.0,17.9999998,0.004980631,238.0000003,0.06585500799999999,546.0000008999999,0.151079137,63.75070999,0.033377335,33.77210239,0.017681729,2576.208285,0.712841252,565.495278,0.156473514,422.6094029,0.116936747,181.6782811,0.050270692,2298.8189420000003,0.636087145,68.21113559,0.018874138000000002,41.384919599999996,0.011451278,0.0,0.0,14.15059367,0.003915494,153.6427177,0.042513204000000006,361.1574896,0.09993289699999999,62.79776165,0.032878409,24.17327063,0.012656163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840,536,227,3224,77,57,0,18,238,546,69,36,0
66187,48453001305,Texas,Travis,1,5488,2685,0,42,0.0076531,0,1,0,1,1,1,23.3,75385,0,1,0,1,0,0,0,1,0.371816844,3974.64721,0.371816844,0.062827773,1466.02189,0.062827773,3974.64721,0.7242432959999999,1466.02189,0.267132269,735.5322834,0.134025562,231.2942495,0.042145454000000006,3095.730528,0.56409084,222.72797889999998,0.040584544,66.47505738,0.012112801999999999,1.00000003,0.000182216,36.8609723,0.006716649,551.8526509999999,0.10055624099999999,1159.48596,0.211276596,228.3806858,0.085057984,207.8805288,0.077422916,0.371816844,6.77509e-05,0.062827773,1.14482e-05,0.01093579,1.99267e-06,0.09842211,1.79341e-05,0.30620211399999997,5.5794799999999996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06561473799999999,1.1955999999999999e-05,0.120293692,2.19194e-05,0.002880208,1.0727e-06,0.018264633,6.802469999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167,1112,319,4189,334,80,1,61,823,1805,327,288,0
66188,48453001307,Texas,Travis,1,3512,1745,0,23,0.006548999999999999,0,1,0,1,1,1,25.8,60521,0,1,0,1,0,0,0,1,5.665693492000001,2812.2715239999998,5.665693492000001,2.043962277,1260.013682,2.043962277,2812.2715239999998,0.800760685,1260.013682,0.35877382700000005,530.5153699,0.151057907,191.5202554,0.054533102,1993.144404,0.567524033,140.0301012,0.039871897,33.51887101,0.009544098,0.0,0.0,43.88733921,0.012496395,601.6908070000001,0.171324262,1158.6450519999999,0.329910322,215.25505719999998,0.123355334,182.8126872,0.104763718,5.665693492000001,0.001613238,2.043962277,0.0005819940000000001,2.315027513,0.000659176,0.002309896,6.577150000000001e-07,0.30496313399999997,8.683459999999999e-05,0.9998349679999999,0.000284691,0.000577474,1.6442900000000002e-07,0.0,0.0,0.004042318,1.1509999999999999e-06,4.3562755730000005,0.001240397,3.899957553,0.001110466,0.128109062,7.34149e-05,0.174458068,9.9976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591,618,247,2541,170,44,0,50,707,1407,289,249,0
66189,48453001308,Texas,Travis,1,2670,1273,0,0,0.0,0,1,0,0,0,1,18.2,56625,0,1,0,1,0,0,0,0,0.0,765.9622131,0.0,0.0,271.7900991,0.0,765.9622131,0.286877233,271.7900991,0.101794045,135.9871799,0.050931528,47.08132278,0.017633454,466.6811043000001,0.17478693,30.29574497,0.011346721,21.07693513,0.007893983,0.6394388679999999,0.00023949,8.567340645,0.003208742,238.7016548,0.08940136900000001,408.1227212,0.152854952,49.62403654,0.038981961,26.95519758,0.021174546000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960,400,238,2000,69,63,2,31,505,1159,123,97,0
66190,48453001401,Texas,Travis,1,2981,1733,0,123,0.04126130000000001,0,0,0,0,0,0,11.8,107171,0,1,0,1,0,0,0,0,250.3915977,2517.138759,250.3915977,69.79353237,638.199008,69.79353237,2517.138759,0.844394082,638.199008,0.21408889899999997,182.477814,0.061213624,105.06538799999998,0.035245014,2295.776159,0.7701362490000001,20.9614069,0.00703167,52.33135317,0.017554966,0.0,0.0,10.42662889,0.003497695,137.6432001,0.04617349900000001,286.1237466,0.095982471,77.78795715,0.044886300000000004,27.01976956,0.015591327,250.3915977,0.08399584,69.79353237,0.023412792,31.73144865,0.010644565,16.04961917,0.005383972,224.75112919999998,0.075394542,1.010283798,0.000338908,4.710156143,0.001580059,0.0,0.0,1.9785649930000002,0.000663725,17.94147259,0.006018609,28.46703517,0.009549492,8.411394745,0.0048536609999999996,2.356497526,0.001359779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,211,198,2682,40,57,0,15,187,362,77,29,0
66191,48453001402,Texas,Travis,1,2499,1317,0,4,0.0016006,0,0,0,0,0,0,12.3,91719,0,1,0,1,0,0,0,0,475.81247970000004,2498.999943,475.81247970000004,110.9506061,724.3036905,110.9506061,2498.999943,0.999999977,724.3036905,0.289837411,344.99999710000003,0.138055221,119.9999983,0.048019207,2205.999984,0.882753095,38.99999833,0.015606242,44.99999937,0.018007203,1.0,0.00040016,8.999999847,0.003601441,198.99999619999997,0.07963185099999999,414.99999489999993,0.166066425,37.66447658,0.028598691000000002,45.00891424,0.034175334,475.81247970000004,0.190401152,110.9506061,0.044398002,74.88076355,0.029964291,33.09101463,0.013241703,440.0772131,0.176101326,1.070427515,0.00042834199999999996,9.959820255,0.003985522,1.0,0.00040016,1.070427515,0.00042834199999999996,22.63459133,0.00905746,36.3705035,0.014554023000000001,4.654966735,0.003534523,7.958174637000001,0.006042653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849,345,120,2206,39,45,1,9,199,415,40,46,0
66192,48453001403,Texas,Travis,1,1490,720,0,3,0.0020134,0,1,0,0,0,1,15.2,56645,0,1,0,1,0,0,0,0,0.0,1112.7102929999999,0.0,0.0,500.7851852,0.0,1112.7102929999999,0.746785432,500.7851852,0.33609744,150.49513059999998,0.10100344300000001,98.68141116,0.066229135,789.9855723,0.530191659,42.31372455,0.028398472999999997,16.14013425,0.010832305,0.0,0.0,13.35403507,0.00896244,250.9168269,0.168400555,496.55690899999996,0.33325967,72.47771225,0.10066348900000001,50.30811689,0.069872385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556,220,131,1028,64,25,0,21,352,635,102,72,0
66193,48453001501,Texas,Travis,1,4787,2199,0,22,0.0045958,0,0,0,0,0,0,5.7,121803,0,1,0,1,0,0,0,0,0.0,2684.716112,0.0,0.0,264.5845692,0.0,2684.716112,0.560834784,264.5845692,0.055271479000000005,584.9940994,0.12220474199999999,404.9189355,0.08458720199999999,2537.307198,0.5300411939999999,21.23355786,0.0044356709999999995,38.92466718,0.008131328,0.802864894,0.000167718,12.3771226,0.00258557,74.07069908,0.015473303,237.35867059999998,0.049584012999999996,13.11020252,0.005961893,41.50018983,0.018872301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867,960,742,4477,57,77,2,27,147,470,50,84,0
66194,48453001503,Texas,Travis,1,3875,1754,0,2,0.0005161,0,0,0,0,1,0,18.8,61919,1,1,1,1,1,0,0,1,965.5428255,3859.211472,965.5428255,405.87806760000007,1545.1660550000001,405.87806760000007,3859.211472,0.995925541,1545.1660550000001,0.39875253,619.7829952999999,0.159943999,248.86271000000002,0.064222635,3009.959139,0.7767636490000001,164.90168319999998,0.042555273,145.9016831,0.037652047,2.0,0.000516129,36.31355304,0.009371239,500.1354213,0.129067205,1328.094792,0.34273414,215.7425795,0.12300033,166.5638252,0.09496227199999999,965.5428255,0.249172342,405.87806760000007,0.104742727,132.5940612,0.034217822,100.9476146,0.026050997000000003,838.4639917999999,0.21637780399999998,23.12088646,0.00596668,23.22097238,0.005992509,0.0,0.0,5.941316721000001,0.0015332429999999999,74.79565108,0.019302104,244.7343846,0.06315726099999999,46.67985454,0.026613372000000003,43.35644422,0.024718611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630,625,249,3016,166,147,2,37,507,1341,216,168,0
66195,48453001504,Texas,Travis,1,3925,1945,0,139,0.035414,0,0,0,0,0,0,7.0,80640,0,1,0,1,0,0,0,0,0.0,783.7143787,0.0,0.0,112.3969452,0.0,783.7143787,0.199672453,112.3969452,0.028636164,98.3507176,0.025057508,149.7054076,0.038141505,670.6389287000001,0.17086342100000002,15.43294312,0.00393196,43.19874793,0.01100605,0.225599155,5.74775e-05,2.207515597,0.0005624240000000001,52.01064954,0.013251121000000001,118.3721067,0.030158499,24.72374886,0.012711439,22.84332102,0.011744638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929,575,551,3510,53,99,2,21,240,589,107,138,0
66196,48453001505,Texas,Travis,1,4061,2117,0,10,0.0024624000000000004,0,0,0,0,0,0,18.8,86280,0,1,0,1,0,0,0,0,0.0,1388.7462039999998,0.0,0.0,496.86231730000003,0.0,1388.7462039999998,0.341971486,496.86231730000003,0.122349746,195.1289194,0.048049475,126.38766770000001,0.031122302,1193.696074,0.293941412,39.35955144,0.009692084,44.10659454,0.010861018,0.956924751,0.00023563799999999998,9.360686786,0.00230502,101.2663633,0.024936312000000002,262.6656991,0.064680054,83.83032783,0.039598642999999996,40.13439003,0.018958144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342,596,379,3576,91,136,1,28,229,637,181,121,0
